query_id	page_id	page_title	score	daily_pvs
41	2419850	Crop factor	0.5	181
25	3337355	Logitech Media Server	1.6667	93
61	27069581	Kyrgyz constitutional referendum, 2010	1	7
103	43469966	Prison School	1.6667	1021
92	601233	Houko Kuwashima	1	70
57	68754	Market failure	1.75	395
118	32615619	The Tale of Genji Museum	2.5	9
56	30796950	Fissler	1	26
104	765082	Fight song	1	180
68	19877019	Gnesio-Lutherans	2	20
33	4263068	Levon (song)	0	150
58	15297693	Jet Star	2	7
18	47197344	Beauty Behind the Madness	0	652
49	4009121	Alex O'Brien	0	19
5	50695330	NA	2.5	5
99	10973723	Ritchie Valens (album)	2.5	66
92	1060004	Nobuyuki Hiyama	0	158
50	1281190	Beguine (dance)	2.5	35
34	5115047	NA	0	2
50	3108008	Cadence-lypso	1.5	19
40	1412862	Contingent fee	1.5	174
12	9718954	Pruritus ani	0	290
118	175275	The Tale of Genji (manga)	2.5	24
86	76972	Denmark	0	8172
92	38071469	Beatmania IIDX 20: Tricoro	1	7
8	41471150	Home Free (group)	0	430
122	29988118	Delaware statutory trust	1	93
92	18181298	Tomoki Hasegawa	0.5	8
89	8260787	Notary public (New York)	0	52
103	11726004	Department of Prisons	0.6667	6
8	1805494	Marcus Stern (theatre director)	1	6
58	36740852	Jet Star (Luna Park)	1	9
120	50375864	Trevor Davis	0.5	69
2	25529530	The Baby (film)	1	58
88	17359391	Polypodium glycyrrhiza	1.5	12
71	59575	Penang	1	1270
97	33246398	Eucheuma	2	45
82	6289269	Kuroneko	0	69
111	40783040	Bitter End (novella)	2	5
80	46812355	2016 Africa Women Cup of Nations	1.5	26
50	1944773	Kaoma	0	127
30	7253190	Guns N' Roses discography	2	516
77	963105	Wetrix	1	26
97	10472648	Corallina officinalis	1.5	14
98	33942729	List of songs about bicycles	0	88
26	1420491	Kaffir (racial term)	0	523
8	41766094	Flesh and Bone (miniseries)	0	315
82	412879	Rita Moreno	0	1301
81	3280082	List of Dragonlance locations	0	67
95	19287252	Ru Ba Ru	1.5	78
77	5795031	Shadow Man (video game)	1	157
66	26111192	Bosniaks of Serbia	0.5	2
80	48606426	2016 Africa Women Cup of Nations qualification	2	4
120	667881	Gregory Helms	1.5	625
23	396508	HVAC control system	1	189
4	12340445	NA	0	2
114	1461470	Great Lakes Storm of 1913	0	224
82	40889567	NA	0.5	4
46	714871	Shooting guard	1	466
78	11424	Flag	1	883
51	20597989	African bush elephant	0	502
29	30444774	List of defunct railroads of North America	0.5	24
128	224487	Ali G Indahouse	0	401
58	206879	Star Trek III: The Search for Spock	0	397
115	40668394	Cambodian genocide	1.5	1187
23	19377388	Design controls	1.25	83
76	1379570	Rapid sequence induction	1.5	273
100	650483	Space: Above and Beyond	3	272
62	232692	Music hall	0	304
120	224508	Trevor Nunn	0	154
106	23014654	Scud	1	680
80	15573	Japan	0	14979
92	42495232	Anti-Magic Academy: The 35th Test Platoon	0	285
30	396547	Izzy Stradlin	0.5	1135
103	1027332	Prison abolition movement	0.3333	123
57	34506281	Lars Ljungqvist	1	6
69	48483590	Rayani Air	0.5	77
103	55169	Corporal punishment	0.6667	897
81	36080905	Appomattox Campaign Confederate order of battle	0	30
79	118026	Sterling Heights, Michigan	0	156
25	39087371	Yorktel	1	9
16	17476877	Adé Bantu	1	19
117	8023310	Rhythm of the Rain	0	150
36	582189	Competitive inhibition	1.3333	229
86	1191184	Image resolution	3	728
103	23760145	Bundesimmobiliengesellschaft	0.6667	9
14	48155923	Lancaster PA278 disappearance	0.5	8
11	9913028	Annihilation radiation	0.5	12
29	109846	DeFuniak Springs, Florida	0.5	76
94	3312919	Loud, Fast Ramones: Their Toughest Hits	2	19
51	20598041	Largest organisms	1	1205
132	23399707	1979 Hamilton Tiger-Cats season	1	5
125	38489372	Oregon Symphony discography	0	5
22	48552672	NA	1	2
57	1969440	Fluctuating asymmetry	1.25	71
63	430640	Old Latin	1.3333	176
33	3419427	To Be Continued... (box set)	1.5	59
92	4705573	Trouble Chocolate	0	38
26	16280870	Ku Klux Klan/Archive 8	0	5
21	5287207	Battle of Binh Gia	0	30
32	46517545	How to Save a Life (Grey's Anatomy)	2.5	96
12	3517740	Chloroxylenol	0	408
3	7490861	Magnetic tape data storage	1	361
132	2903342	1979 CFL season	1	9
35	8162609	Religion and environmentalism	2	67
40	2903346	Private equity fund	0.5	407
128	19279158	Labour Party (UK)	0	1967
86	601399	Display resolution	2	2771
23	93497	ActiveX	1	366
30	2919738	You Could Be Mine	0.5	147
53	29748447	LGBT in the United States	3	24
25	23309628	Creston, California	1	57
70	8093570	Fans (album)	2	23
86	68927	Economy of Bangladesh	0	594
123	19303744	NA	2	5
93	32433271	Morgan Tuck	0.5	26
56	14585155	Le Cordon Bleu College of Culinary Arts in Chicago	0	9
45	224580	Grand Slam (golf)	3	250
49	224580	Grand Slam (golf)	0.5	250
26	479798	Rumpole of the Bailey	0	274
34	1125702	Polyarteritis nodosa	0	396
62	40111431	Listed buildings in Ince	0	3
125	9776457	List of United States Supreme Court cases, volume 249	1.5	10
115	1217079	The Killing Fields (film)	3	626
17	1609037	Tambaram	0	136
16	650574	Department of Bantu Education	2	179
73	29044050	Rebecca Ferguson (singer)	0	920
123	36818259	Uncle Tom's Trail	2	11
27	104934	Les Baux-de-Provence	1.5	135
44	265557	Communist Party of Germany	1	959
74	13081672	1956 Masters Tournament	2	24
49	49052900	2016 Grand Slam of Darts	0	24
124	27913563	Right to Internet access	0	141
104	32034142	Fightin' Marines	0.5	8
71	41799009	Malaysian Airline System Flight 684	3	28
69	41799009	Malaysian Airline System Flight 684	2	28
131	287291	Great Depression in the United Kingdom	0.5	155
51	511332	Alien vs. Predator	0	633
72	9055591	Marilyn Monroe in popular culture	2	50
100	42831209	List of Wheeler Dealers episodes	0	464
90	31697170	Jagannath Temple, Hyderabad	0.5	28
106	5778795	Nederlandsche SS	1.5	45
86	32918892	Features new to Windows 8	0.5	86
35	8149492	Anti-environmentalism	1	39
52	4689264	Australia	0	16711
98	4525425	Cycling in the Netherlands	1	160
68	3673458	High Church Lutheranism	0.5	43
92	980883	Bastard!!	0	173
94	3313014	Ramones Mania	1.5	35
57	10784119	NA	0.6667	2
3	1064512	Birmingham (crater)	0	4
58	8269180	Garrett TFE731	0	142
112	9570197	Star of the Family	1.5	12
125	1232256	NA	2.3333	3
71	3607937	Malaysia	2	11479
116	32705923	NA	0	5
122	13831556	Equitable interest	1.5	72
121	44838277	The Long Bright Dark	2.5	134
39	11657	Fashion	3	1896
97	44428	Chondrus crispus	2	219
124	17132941	Serbia Broadband	0.3333	31
64	4124046	List of smoking bans	0	410
128	363919	The New Statesman	0	113
25	150928	Creston, Ohio	1.3333	12
42	40218001	NA	1	5
121	43314578	Rust Cohle	2.5	275
125	40742295	Microsoft Corp. v. Motorola Inc.	0	17
109	5569933	The Dan Band	0	677
99	675225	Lou Diamond Phillips	2	2757
40	179439	London congestion charge	1	425
131	34590111	NA	0	5
105	8236448	Strained yogurt	0.5	702
4	32607649	1978 FIFA World Cup Group 4	2.5	14
121	10248774	The New Detectives	0.5	50
61	27700648	2010 South Kyrgyzstan ethnic clashes	2.5	47
131	34490268	Hart's Green	0	4
111	32468394	List of knot terminology	1.5	82
19	37866923	New Brighton Pier	2.5	10
82	40295550	NA	1	2
126	1469871	The Wedding Date	0	425
54	3612404	History of Chinese Americans	1	376
76	1113331	Acepromazine	1	308
101	126388	Tivoli, New York	0	48
16	22629814	NA	1	3
100	4509112	Kristen Cloke	2	123
23	41258426	Rent regulation	0.75	131
80	3722684	CAF Cup	0	22
127	1154595	NA	2	3
104	11161023	16th Infantry Regiment (United States)	1	153
113	40676800	Catholic resistance to Nazi Germany	0.3333	88
7	4959681	List of Seventh-day Adventist secondary schools	1	126
40	3124675	Chennai Mathematical Institute	0.5	63
65	40375556	List of Wander Over Yonder episodes	0	144
12	3829190	Hand sanitizer	3	482
116	15068617	NA	0	1
9	30076363	Nebraska Initiative 424	0	4
61	27700685	NA	0	2
49	8850894	Grand Slam (band)	0	40
45	2092499	List of Grand Slam men's singles champions	1.5	1585
49	2092499	List of Grand Slam men's singles champions	1	1585
8	4992469	33 Snowfish	2	9
114	2108886	Three Floyds Brewing	0	55
103	17264087	Prisons in California	0.6667	49
13	37531097	2016 in video gaming	2	359
54	651855	NA	0.5	2
128	4956395	Clarissa Eden	0	133
111	28904925	Spartacus: Gods of the Arena	0.5	593
49	23408094	List of Grand Slam related tennis records	1	363
89	544223	Public humiliation	0	290
44	4337123	Economic history of Germany	1.5	191
23	47779300	Hazard analysis and risk-based preventive controls	1	37
55	2680742	Downtown Halifax	1	36
57	175590	Moral hazard	1.25	441
128	85479	Thatcherism	0	383
103	30887400	Prison food	0.3333	183
82	30879211	List of Oreimo episodes	1.5	199
75	28044780	Mercedes-Benz L 319	1	53
118	7761389	Lady Fujitsubo	2	14
100	2272750	New Tricks	0	999
27	511471	Margaret of Provence	1	100
101	773617	Townships in Michigan	0.5	6
46	10973779	Brad Stevens	1	729
78	27233780	Canadian Naval Ensign	2	31
131	15614	Jonathan Swift	0	1076
98	175606	Critical Mass (cycling)	1	191
3	77304	Chartres Cathedral	0	530
16	40824317	Proto-Bantu language	2.5	33
46	25341438	2009–10 Butler Bulldogs men's basketball team	1	48
90	2223360	Puri (food)	0	239
3	265730	Femtometre	0.5	119
49	262376	Roger Federer	1	8017
73	42561029	John Calvin Ferguson	0	7
103	1110617	Discipline and Punish	0.6667	281
56	3141128	Induction cooking	1.5	3
21	11787	Fleetwood Mac	0	6120
49	2092557	List of Grand Slam women's singles champions	1	561
8	1830414	Julianne Nicholson	0.5	724
28	1988525	Death of a Red Heroine	3	9
10	27127312	Citizens Foundation India	1.5	6
124	1658385	Berkman Klein Center for Internet & Society	0	37
8	15052307	Gina Gionfriddo	0.5	22
38	30625300	Egyptian revolution of 2011	0	335
67	677806	Albert Brewer	0.5	45
98	2732633	Police bicycle	0.5	46
57	4558361	Screening (economics)	1.3333	44
86	6065693	Human rights in Israel	0	67
92	208414	Magical Girl Pretty Sammy	0	53
89	347681	Hague Convention	0	68
65	36245026	List of The Newsroom episodes	0	443
21	306723	Edge (wrestler)	0	2713
25	30608933	Electronics Design Group	2	13
76	26439208	Oral sedation dentistry	2	78
68	18329997	Lutheranism	1	36
98	2780716	Motorized bicycle	1	228
74	27260695	World Masters Athletics Championships	0.5	132
10	35040815	Baijayant Panda	0.5	103
111	23465526	NA	2	2
53	1527351	LGBT rights opposition	0.5	148
111	4498032	Bitters End	1	6
89	37809418	TVR News	0	4
23	1404479	Foreign exchange controls	1.25	119
30	340576	Shannon Hoon	0.5	732
97	21392962	NA	0.5	2
74	23203399	Shanghai Masters (tennis)	0	118
10	7425608	Pratham	1	81
132	8924745	73rd Grey Cup	1	10
106	3609974	14th Waffen Grenadier Division of the SS (1st Galician)	1.5	231
126	25474999	Indian wedding clothes	0	201
89	1314381	Public Against Violence	0	37
38	3099917	Levantine cuisine	2	484
38	2584146	Ancient Egyptian medicine	0.6667	273
85	1125971	A Piece of the Action (Star Trek: The Original Series)	0.6667	55
94	965902	Road to Ruin (Ramones album)	1.5	198
95	29486678	Ranveer Singh	0	3444
86	20055	Moving Picture Experts Group	0.75	213
85	31354456	Hyperbubble	0.6667	11
80	11867	Germany	0	16162
45	30873530	List of men's major championships winning golfers	3	352
71	42143326	Malaysia Airlines Flight 2133	3	29
69	42143326	Malaysia Airlines Flight 2133	2	29
27	3198559	Tableaux de Provence	2	9
53	25874017	Sexual orientation and gender identity in the United States military	1.5	241
103	38530658	Prisons in India	0.3333	282
130	37793317	Espresso (microprocessor)	1.5	68
32	1660277	Grey's Anatomy	3	9718
9	1273448	Jedi Mind Tricks	0.5	414
17	13808231	St. George's Cathedral, Chennai	1.5	26
39	6255487	Bohemian style	2	507
111	6549101	The Isleys Live	0.5	18
32	4312686	Grey's Anatomy (season 1)	1.5	739
104	6043581	Semper Paratus (march)	0.5	96
63	24981104	Ancient Greek nouns	0	73
58	277006	Star Trek: The Motion Picture	0	926
75	507857	Mercedes-Benz CLS-Class	0.6667	983
89	1797747	Euro sign	0	976
43	46255734	Frankfurt School/Archive 1	1	2
67	2753129	George Wallace Jr.	1.5	102
44	470292	Timeline of German history	2	270
108	4057023	Super Bowl XLVIII	1.5	1259
42	14765692	NA	1	3
71	9302634	Malaysia Day	0	225
116	53435	Venus de Milo	0	8236
114	405120	Noah in Islam	0	407
46	25831264	NA	1	5
59	159362	John F. Kennedy Jr.	1.75	3790
4	176747	Hibernian F.C.	0	921
75	1592964	List of Mercedes-Benz engines	1.25	554
15	2002565	List of missiles by country	1	997
106	11193991	23rd Waffen Mountain Division of the SS Kama (2nd Croatian)	1	50
132	16952969	NA	1	2
9	38780183	AfriForum	0	188
38	247746	Music of Egypt	0	163
121	3845774	True Detective (magazine)	3	42
12	151183	Turpentine	0	1175
126	27373201	Auspicious wedding date	0.5	199
99	1495245	La Bamba (song)	1	2
4	16690868	List of Aberdeen F.C. players	0.5	68
104	20352660	Semper Mars	0	11
11	347798	Total Annihilation: Kingdoms	0.5	42
100	8031895	Silicate (Space: Above and Beyond)	2.5	9
111	11245038	Bitter end	2	11
65	34754202	List of Key & Peele episodes	0	169
80	32542364	African U-17 Cup of Nations for Women	0.5	15
53	1986205	Socialism and LGBT rights	0	58
125	46804638	Regiment Oos Rand	0	4
16	28320	Steve Biko	1	1648
56	12742305	Marula oil	0	304
102	1248931	Barry Pepper	0.5	1054
52	4533924	Binary multiplier	1.5	198
14	11306950	Avro Avian	0.5	30
43	4247207	Frankford High School	0	27
98	13119144	Bicycle law in the United States	1	50
76	3099932	NA	2	3
76	9555626	List of benzodiazepines	1	467
66	2492359	Rasim Ljajić	2.5	24
122	27665066	Constructive trusts in English law	2.5	34
54	23011954	Racism in Australia	3	304
97	25448	Red tide	1	645
91	18717981	Sociology	2	3511
68	45682354	NA	0.5	4
86	454323	Scintillator	0.25	288
92	347828	Magical Project S	0	29
15	249526	Aegis Ballistic Missile Defense System	2.5	974
72	19156663	Marilyn Diptych	1	466
13	1076922	Stardock	0	92
73	48361148	NA	0.5	2
79	11341501	Laurier Heights, Edmonton	0	7
125	298686	South African rand	0	624
89	35024575	Linguistic landscape	1.5	32
46	1855168	Swingman	1	153
21	10071745	Frankie Edgar	1	911
88	26621899	Polypodium scouleri	1.5	14
53	13520582	1960s in LGBT rights	0.5	28
121	6983367	Colt Detective Special	0.5	270
90	37369013	Jagannath Temple, Chennai	0.5	26
65	16150220	List of Rescue 911 episodes	0	113
88	2092750	Polypodium	2.5	32
115	2518735	The Killing Fields (album)	2.5	39
73	603521	John Pitt, 2nd Earl of Chatham	0	25
115	4370131	57th Academy Awards	2	111
45	102100	Annika Sörenstam	1.5	1425
47	48877274	Rise of the Villains: The Son of Gotham	2	19
63	3018459	Accusative and infinitive	1.3333	14
58	11998	Godzilla vs. Megalon	0	115
106	20000037	List of Knight's Cross of the Iron Cross recipients of the Waffen-SS	1	19
68	45682402	NA	1	5
5	31565831	Shouvik Ghosh	1.5	21
44	33287912	Anarchism in Germany	1	42
132	2830057	1985 CFL season	1.5	13
78	1101547	Flag signals	1.25	60
56	3215084	Cast-iron cookware	0	389
52	3821	Binary-coded decimal	1.5	638
86	9015023	Sub-pixel resolution	1	25
92	18771696	Wanna-Be's	0	16
110	1863410	Ornithogalum pyrenaicum	1.5	13
117	14470771	Light effects on circadian rhythm	0.5	40
19	21910593	Brighton Blitz	0.5	18
30	7327477	Chinese Democracy Tour	0.5	111
51	4334096	Intertidal ecology	0	53
73	175401	Adam Ferguson	0	91
16	24776441	NA	2.5	11
107	5549818	Figure of merit	2	141
12	765691	Portable toilet	0.5	237
32	8900348	Nina Dobrev	1.5	6310
63	1945341	Dative construction	1.6667	15
30	6287102	Dead Horse (song)	0.5	26
56	52991	Pressure cooking	0.5	750
21	1634048	Johny Hendricks	1	729
114	249601	Isle of Portland	0	386
46	11652868	Jason Heyward	0	321
102	42217221	NA	1	2
99	10972934	Donna (Ritchie Valens song)	1	121
93	50179847	Courtney M. Williams	0	26
54	1461548	Human rights in Australia	1	129
41	143115	Astrophotography	1.5	220
91	3487107	Real-time polymerase chain reaction	1	611
73	30502669	James Ferguson (Scottish politician)	0	7
104	8564494	Mater semper certa est	0	37
129	30717912	Angry Dad: The Movie	0	38
42	37998354	Dallas–Fort Worth Film Critics Association Awards 2012	2	5
80	29028116	2017 Africa Cup of Nations	0.5	542
59	1199406	JFK Reloaded	1.25	50
53	249623	Same-sex marriage in the United States	2	1531
71	5213977	List of cinemas in Malaysia	0	122
133	782108	List of satirical television news programs	0.5	121
18	243674	Beauty and the Beast	2.5	1624
59	18960158	Zapruder film	0.5	901
11	42274593	Annihilation of Caste	0.5	97
89	642850	Self-signed certificate	0.5	314
57	216867	The Market for Lemons	1	273
130	45174564	List of Wii games on Wii U eShop	2	123
120	306981	Lee Trevino	0	552
128	19344654	BBC	0	3638
119	33869352	Tom Morrow (artist)	0	5
118	34180904	Genji Monogatari: Sennen no Nazo	2.5	19
74	48990028	NA	0.5	8
59	21212971	Inauguration of John F. Kennedy	1	222
46	24251859	Horizon League Men's Basketball Player of the Year	1	15
22	1026013	NA	1	3
121	118576	Detective	1	548
72	36581169	Marilyn Monroe/Archive 4	1.5	2
97	233271	Brown algae	1	294
68	45682488	NA	1.5	4
30	39423801	List of Australian chart achievements and milestones	0.5	65
11	26791738	Time for Annihilation: On the Record & On the Road	0.5	12
6	4624191	South Asian Stone Age	1	175
14	616416	Avro York	0.5	168
51	6999874	Pliosaurus	0	169
82	15216451	Johan Oremo	3	10
76	22540100	NA	0.5	14
6	44875	1000s BC (decade)	0	59
85	315212	Therac-25	0	399
86	905037	L-DOPA	0	917
86	12113	Economy of Greece	0	471
77	6213461	Kobe Bryant in NBA Courtside	1	29
87	1347949	List of objects dropped on New Year's Eve	0	34
81	3291453	Endowment policy	0.5	215
16	33519588	NA	1	2
94	3739482	Ramone	3	5
100	27553627	NCIS (TV series)	0	6317
57	5336925	Real estate investing	0.6667	257
4	31674207	NA	0	7
57	48402272	Asymmetry (population ethics)	1.25	5
43	2748262	NA	0.5	3
80	31027047	African Nations Championship	0	301
82	4582716	Sakari Oramo	1	60
130	421853	Wii	2.5	1922
4	8869492	2007 Cricket World Cup squads	0	111
12	1871724	TCP (antiseptic)	0.5	305
96	36794221	Pregnancy from rape	1	284
23	1765232	Treatment and control groups	0.75	152
3	33329016	NA	1	6
85	1008276	Urusei Yatsura (band)	1	20
56	1789818	The Culinary Institute of America at Greystone	1	37
106	31665471	Förderndes Mitglied der SS	1.5	8
59	11587452	2007 John F. Kennedy International Airport attack plot	0.6667	49
82	30928765	ClariS	0	340
98	7409534	List of bicycle types	1.5	405
120	6240032	Trevor Lock	0	48
5	46698372	2015–16 I-League	1.5	30
98	3973	Bicycle	2	5199
50	1560454	Biguine	1.5	37
86	438151	Public–private partnership	0	892
99	307080	La Bamba (film)	2.5	649
109	1724301	Turner & Hooch	0	390
126	42489283	Broken Hearts & Dirty Windows: Songs of John Prine	2.5	10
113	14241679	WikiProject The Clash/List of related articles	0	7
115	17049	Khmer Rouge	2	2682
92	1298330	Yurina Hase	0.5	8
6	464879	Neolithic Europe	1	214
18	405405	Beauty and the Beast (1987 TV series)	3	770
105	216990	Borscht	0.5	1195
39	27684	Steampunk	2	2654
17	45139	Chennai	1	4026
119	4585689	Monsanto House of the Future	0	47
30	23506850	Bridge Murder case	0	28
53	30298779	LGBT rights in New York	1	27
112	29191494	Television series about dysfunctional families	2	51
92	1298345	Yukari Tamura	0.5	189
24	40751018	Of the Night	0.75	60
117	40751018	Of the Night	2	60
75	1814443	Mercedes-Benz buses	1.5	172
7	9645998	Scouting and Guiding in the Dutch Caribbean	0.5	5
127	3067827	Burton, West Virginia	1	9
111	20239006	NA	2	2
82	30560183	NA	0.5	4
53	6533050	NA	2.5	2
69	2166718	Malaysian Airline System Flight 653	2	129
93	161781	Covent Garden	0	632
85	7647168	NA	0	1
91	2519712	Quantitative revolution	1.6667	49
33	4859452	Elton John One Night Only – The Greatest Hits	1.5	51
90	20959174	Nabakalebara	2	36
56	7294919	Induction heater	0.5	47
66	12586952	FK Novi Pazar	0.5	52
8	28132505	Playscripts, Inc.	1	7
61	19910604	Osh riots (1990)	0.5	16
122	50590370	Evacuee Trust Property Board	2	13
45	242911	Jack Nicklaus	1.5	917
83	28623	Salò, or the 120 Days of Sodom	3	1572
123	7909332	Gone with the Wind	0.5	421
18	20746197	Child beauty pageant	0	236
104	44928982	Natalya Yevgenevna Semper	0	11
7	28632	Seventh-day Adventist Church	3	3559
95	38350809	Bombay Talkies (film)	1.5	682
